id,Time,Tweet
2987594709,2023-02-14 15:56:46+00:00,"b'@NadaAJones Definitely love your bush, but your post almost gave me a stroke! (Impatiens I believe)'"
1634147804,2023-02-14 15:56:30+00:00,b'@vasisht @neurocritical @MountSinaiNCC @MountSinaiNeuro @senelson13 @johannatfifi @MajidiShahram @UWMedicine... https://t.co/1CXmftavwD'
1497356957761646595,2023-02-14 15:56:01+00:00,"b""@tero_kaunisto I'm gonna go in, stroke the dogs and faceplant on my bed"""
3312320293,2023-02-14 15:56:00+00:00,"b'@lowiiepop Im having a stroke, enna pls'"
4202961437,2023-02-14 15:55:56+00:00,"b'RT @rijksmuseum: Oh Vermeer paintings, filled with light,\nYour beauty shines, both day and night.\n\nWith every stroke, so bold and true,\nYou...'"
1240327467304235009,2023-02-14 15:55:44+00:00,b'RT @UmaaRajendra: #LEO promo content added  Will be played along with the new releases this wk  Master stroke by @7screenstudio right fro...'
1590526691264307205,2023-02-14 15:55:42+00:00,b'RT @mapc_news: Looking forward to @athersys February Business Update Call on \nTuesday the 14th at 11:00 AM ET\n\n@athersys #Multistem #stroke...'
1258809565811965958,2023-02-14 15:55:35+00:00,b'quao incel voce e?\n\nthe stroke\nfrank ocean \ntyler the creator \nthe smiths \ndeftones \nnirvana\ncage the elephan... https://t.co/LBp2O1Sw1n'
1386119852914577410,2023-02-14 15:55:26+00:00,b'12 Hour Stream to raise awareness &amp; funds for The American Stroke Associ... https://t.co/5fZBjYH3nG via @YouTube'
485859067,2023-02-14 15:55:26+00:00,b'Slow stroke fast stroke grind in it im a real pleasure'
1598270225988071426,2023-02-14 15:55:19+00:00,"b""@sagarikaghose I hope that shock doesn't turn into stroke. Its common nowadays, please look after your health."""
43300220,2023-02-14 15:55:05+00:00,b'@SilvioErkens Het is verkiezingstijd! Dan komt van alle kanten domme praat.. Zieltjes winnen!  Na 15 Maart hoor je er niks meer over..'
1347316063118176268,2023-02-14 15:55:05+00:00,b'RT @luppyofficical: It gives me the perfect eyebrow makeup in a few swipes.\nGet yours https://t.co/lMovPvbRSV https://t.co/kIu4lHZU04'
1570744065913749507,2023-02-14 15:55:03+00:00,"b""RT @CathyVoganSPK: #Assange speaking to his kids from prison on Australian TV. Since then I've seen him many times via video link when repo..."""
51167265,2023-02-14 15:55:01+00:00,"b'Swipe right on a healthy heart. Heres a date idea: go on a 30-minute walk, then have a nutritious meal. Get more t... https://t.co/skv8zeqbkD'"
1558362747699609601,2023-02-14 15:55:01+00:00,b'Stroke blog https://t.co/phTjk7wCti'
1446956584085508096,2023-02-14 15:54:56+00:00,b'@wamnews The woman who went through heart surgery in 2011 and had a stroke in 2022 and went through brain surgery t... https://t.co/y3EigS7XRH'
1172142960621711360,2023-02-14 15:54:50+00:00,b'RT @UmaaRajendra: #LEO promo content added  Will be played along with the new releases this wk  Master stroke by @7screenstudio right fro...'
1246458767623049220,2023-02-14 15:54:41+00:00,b'RT @RCubedduMD: This picture captures a lot of pride next to a good friend and superb stroke buster! Dr. Mazen Abuawad -&gt; named physician o...'
786379361138184192,2023-02-14 15:54:28+00:00,b'RT @animefla: quao incel voce e?\n\nthe stroke\nfrank ocean \ntyler the creator\nthe smiths \ndeftones \nnirvana\ncage the elephant  nem sei...'
771456030442156033,2023-02-14 15:54:23+00:00,"b'@DC_Draino Government sabotaging these chemical cars to cover up vaccine deaths. Now in a few months or so, they ca... https://t.co/UeNV14Xk9D'"
1329848093743996928,2023-02-14 15:54:22+00:00,"b""@KrynickGreg @Pretefunkera @winfordwnt @SteveKrak He should not have been voted in but that's up to voters.  I disl... https://t.co/UTCKo2rjJj"""
2422031486,2023-02-14 15:54:17+00:00,"b'RT @teachplaygrub: 1/Do you know all the aspects of, well, ASPECTS?\n\nMany know the anterior circulation #stroke scoring systembut posterio...'"
2394164348,2023-02-14 15:54:10+00:00,"b'@StarkVehemence ~ cock, thick and heavy, twitching under my touch, only breaking eye contact to peek down, giving y... https://t.co/ja3gttee92'"
2584102614,2023-02-14 15:54:07+00:00,b'RT @ARC_Mount_Sinai: @putrinolab shines some light on #VirtualReality to assist #stroke rehab in the clinic &amp; at home\n\nAnd Learn: The possi...'
1161165306246516736,2023-02-14 15:54:00+00:00,"b'RT @watabo_shi: setup=_=&gt;{createCanvas(W=800,W)\nbackground(t=0)\nc=cos\nP=[stroke(W,0,0,9)]\nfor(i=W*3;i--;)x=400+320*sin(a=i*8/W)**3,P[i]={i,...'"
1236206091408527361,2023-02-14 15:54:00+00:00,b'RT @UmaaRajendra: #LEO promo content added  Will be played along with the new releases this wk  Master stroke by @7screenstudio right fro...'
85480882,2023-02-14 15:53:42+00:00,"b""As an employer, I suppose I wouldn't want the liability either of hiring someone as a pilot or operating heavy mach... https://t.co/lbNHaLIJWY"""
1354603369,2023-02-14 15:53:39+00:00,b'@sasswashere Covid causes brain damage.  you know.... Its just your brain!  Because... masks are far more damaging tha... https://t.co/1TuVvg6RNJ'
3375116067,2023-02-14 15:53:36+00:00,b'RT @UmaaRajendra: #LEO promo content added  Will be played along with the new releases this wk  Master stroke by @7screenstudio right fro...'
927526409169403904,2023-02-14 15:53:27+00:00,b'RT @SusanBourne17: Ive been away staying at my dads while he recovers from a stroke.When I returned home all the snowdrops in our garden w...'
